Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-1488.709	-1582.787	94.07754	0.6283822	0.5361232	0.384081	0.615919	5.547564
6	-1484.317	-1578.319	94.00214	0.6196896	0.4602393	0.520437	0.479563	5.662857
12	-1485.589	-1580.662	95.07273	0.5616974	0.7350251	0.560599	0.439401	4.879775
18	-1487.061	-1582.816	95.75522	0.5616974	0.7599872	0.531239	0.468761	4.480349
24	-1481.974	-1577.64	95.6664	0.8855335	0.697236	0.395747	0.604253	4.392624
30	-1478.744	-1576.331	97.58717	0.8550951	0.5506186	0.446945	0.553055	3.427296
36	-1477.319	-1572.704	95.38517	0.8550951	0.4320299	0.4324	0.5676	4.795784
42	-1479.881	-1574.107	94.22668	0.4693915	0.5774273	0.4324	0.5676	5.518161
48	-1485.608	-1579.546	93.93785	0.446725	0.5774273	0.511109	0.488891	5.68917
54	-1486.173	-1580.258	94.08482	0.4318772	0.5774273	0.600938	0.399062	5.616699
60	-1480.003	-1575.045	95.04162	0.5890458	0.5428883	0.352869	0.647131	5.031023
66	-1477.589	-1572.035	94.44619	0.6713646	0.4414857	0.340593	0.659407	5.40869
72	-1492.6	-1589.056	96.45653	0.785474	0.5970492	0.389885	0.610115	4.079704
78	-1495.427	-1592.169	96.74197	0.9362576	0.444066	0.432747	0.567253	3.971618
84	-1486.302	-1582.015	95.71284	0.699018	0.6071705	0.523699	0.476301	4.540999
90	-1473.283	-1567.584	94.30124	0.8118524	0.7103368	0.435925	0.564075	5.18663
96	-1480.021	-1576.383	96.3618	0.9886624	0.7537132	0.409102	0.590898	3.897787
102	-1486.858	-1583.405	96.54655	0.9383028	0.6503226	0.277672	0.722328	3.897787
108	-1502.669	-1597.708	95.03957	0.7375773	0.6235201	0.404825	0.595175	4.882985
114	-1484.474	-1580.281	95.80716	0.7542566	0.6235201	0.404825	0.595175	4.443719
120	-1514.759	-1606.812	92.05283	0.4155549	0.8213511	0.428355	0.571645	6.558619
126	-1488.494	-1583.917	95.42321	0.5920332	0.4065603	0.454208	0.545792	4.947658
132	-1493.956	-1588.971	95.01503	0.7355823	0.6941642	0.552984	0.447016	4.844223
138	-1490.38	-1584.179	93.79851	0.7355823	0.4671931	0.45546	0.54454	5.704312
144	-1490.412	-1585.396	94.98426	0.6315211	0.5007717	0.581487	0.418513	5.076799
150	-1477.553	-1573.513	95.96006	0.7661718	0.616457	0.607547	0.392453	4.356401
156	-1486.227	-1581.691	95.46369	0.7661718	0.616457	0.507486	0.492514	4.635654
162	-1485.159	-1581.041	95.88132	0.8602534	0.3249121	0.535339	0.464661	4.635654
168	-1486.943	-1582.242	95.29938	0.7029484	0.6239925	0.395984	0.604016	4.756989
174	-1476.546	-1571.879	95.3329	0.6166354	0.6621494	0.436892	0.563108	4.756989
180	-1481.921	-1575.816	93.89475	0.6631571	0.6577355	0.436892	0.563108	5.531196
186	-1482.736	-1576.45	93.71439	0.8949389	0.6049477	0.524161	0.475839	5.543617
192	-1485.357	-1581.135	95.77868	0.8984955	0.8070386	0.46397	0.53603	4.245049
198	-1484.208	-1580.055	95.84657	0.7677225	0.5300072	0.378791	0.621209	4.492766
204	-1490.709	-1588.096	97.38707	0.9942445	0.6225835	0.466601	0.533399	3.400674
210	-1483.47	-1578.577	95.10718	0.5668061	0.5339747	0.331894	0.668106	5.014737
216	-1480.652	-1577.088	96.43569	0.8472222	0.5339747	0.537164	0.462836	4.110908
222	-1485.994	-1582.914	96.92017	0.7633524	0.4682567	0.553457	0.446543	3.944189
228	-1479.328	-1574.92	95.59141	0.835949	0.6314806	0.295986	0.704014	4.512864
234	-1473.323	-1568.916	95.59334	1.021052	0.6018094	0.429342	0.570658	4.43139
240	-1473.277	-1569.598	96.32134	1.021052	0.5324575	0.521786	0.478214	4.078395
246	-1475.5	-1571.995	96.49524	1.021052	0.6269283	0.446447	0.553553	3.898414
252	-1482.111	-1576.418	94.3071	0.7315455	0.774256	0.568579	0.431421	5.183709
258	-1480.878	-1574.77	93.8918	0.6937815	0.5429413	0.441661	0.558339	5.607792
264	-1476.225	-1568.599	92.37457	0.6039573	0.6474135	0.556114	0.443886	6.400973
270	-1480.007	-1573.951	93.94493	0.4637435	0.4980109	0.502529	0.497471	5.744406
276	-1492.945	-1588.011	95.06564	0.3911616	0.7297861	0.541933	0.458067	4.982284
282	-1486.542	-1582.649	96.10722	0.5704176	0.5756005	0.541933	0.458067	4.417511
288	-1487.219	-1580.298	93.07893	0.6408269	0.5777387	0.493838	0.506162	6.052283
294	-1484.141	-1579.884	95.7427	0.7079707	0.703845	0.45325	0.54675	4.444869
300	-1500.332	-1594.903	94.5713	0.7719498	0.6647078	0.618248	0.381752	5.092473
306	-1483.431	-1579.287	95.85682	0.6407868	0.4197886	0.495454	0.504546	4.664541
312	-1491.248	-1587.687	96.43932	0.7949212	0.5422207	0.489379	0.510621	4.131235
318	-1491.863	-1585.642	93.77875	0.6009581	0.9707015	0.496576	0.503424	5.427099
324	-1484.611	-1580.013	95.40183	0.6488377	0.6846155	0.356663	0.643337	4.683619
330	-1478.821	-1573.166	94.3458	0.5034661	0.5032387	0.558105	0.441895	5.497861
336	-1480.481	-1575.643	95.16207	0.7492879	0.6324574	0.358434	0.641566	4.801137
342	-1485.45	-1581.811	96.36006	0.6759366	0.5581996	0.526295	0.473705	4.229792
348	-1493.898	-1587.751	93.85297	0.6552898	0.7806378	0.484989	0.515011	5.47213
354	-1485.59	-1580.042	94.45159	0.5599736	0.4363863	0.46933	0.53067	5.47213
360	-1505.833	-1600.342	94.50838	0.6943349	0.3394886	0.322979	0.677021	5.47213
366	-1502.475	-1597.279	94.80345	0.7632417	0.7255965	0.657756	0.342244	4.924118
372	-1496.539	-1591.804	95.26569	0.7783606	0.7255965	0.657756	0.342244	4.657615
